macro_domain,subdomain,micro_domain,audience_hint,problem_hint,format_hint,risk_level,priority,language,country,notes
fotografie_video,fotografie_video_hilfe,Fotografie Video Hilfe für Kleinunternehmer,kleinunternehmer,zeit sparen und effizienter arbeiten,praxisbuch,low,69,de,DE,micro domain #7200
marketing,marketing_grundlagen,Marketing Grundlagen für Rentner,rentner,fehler vermeiden und qualitaet sichern,arbeitsbuch,low,62,de,DE,micro domain #7201
marketing,marketing_grundlagen,Marketing Grundlagen für Pflegende Angehoerige,pflegende_angehoerige,kosten senken und budget einhalten,ratgeber,low,63,de,DE,micro domain #7202
marketing,marketing_grundlagen,Marketing Grundlagen für Fachkraefte,fachkraefte,motivation finden und dranbleiben,checkliste,low,64,de,DE,micro domain #7203
marketing,marketing_grundlagen,Marketing Grundlagen für Fuehrungskraefte,fuehrungskraefte,richtige methode erlernen,planer,low,65,de,DE,micro domain #7204
marketing,marketing_grundlagen,Marketing Grundlagen für Schichtarbeiter,schichtarbeiter,alltag vereinfachen und routine aufbauen,tagebuch,low,66,de,DE,micro domain #7205
marketing,marketing_grundlagen,Marketing Grundlagen für Berufstaetige,berufstaetige,sicherer im umgang werden,trainingsjournal,low,62,de,DE,micro domain #7206
marketing,marketing_grundlagen,Marketing Grundlagen für Jugendliche,jugendliche,besser verstehen und anwenden,workbook,low,63,de,DE,micro domain #7207
marketing,marketing_grundlagen,Marketing Grundlagen für Erwachsene,erwachsene,ergebnisse verbessern und optimieren,leitfaden,low,64,de,DE,micro domain #7208
marketing,marketing_grundlagen,Marketing Grundlagen für Anfaenger,anfaenger,zeit sparen und effizienter arbeiten,praxisbuch,low,65,de,DE,micro domain #7209
marketing,marketing_grundlagen,Marketing Grundlagen für Einsteiger,einsteiger,ueberblick behalten und struktur schaffen,vorlagenbuch,low,66,de,DE,micro domain #7210
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Pflegende Angehoerige,pflegende_angehoerige,fehler vermeiden und qualitaet sichern,ratgeber,low,63,de,DE,micro domain #7211
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Fachkraefte,fachkraefte,kosten senken und budget einhalten,checkliste,low,64,de,DE,micro domain #7212
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Fuehrungskraefte,fuehrungskraefte,motivation finden und dranbleiben,planer,low,65,de,DE,micro domain #7213
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Schichtarbeiter,schichtarbeiter,richtige methode erlernen,tagebuch,low,66,de,DE,micro domain #7214
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Berufstaetige,berufstaetige,alltag vereinfachen und routine aufbauen,trainingsjournal,low,67,de,DE,micro domain #7215
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Jugendliche,jugendliche,sicherer im umgang werden,workbook,low,63,de,DE,micro domain #7216
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Erwachsene,erwachsene,besser verstehen und anwenden,leitfaden,low,64,de,DE,micro domain #7217
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Anfaenger,anfaenger,ergebnisse verbessern und optimieren,praxisbuch,low,65,de,DE,micro domain #7218
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Einsteiger,einsteiger,zeit sparen und effizienter arbeiten,vorlagenbuch,low,66,de,DE,micro domain #7219
marketing,marketing_fortgeschritten,Marketing Fortgeschritten für Fortgeschrittene,fortgeschrittene,ueberblick behalten und struktur schaffen,arbeitsbuch,low,67,de,DE,micro domain #7220
marketing,marketing_organisation,Marketing Organisation für Fachkraefte,fachkraefte,fehler vermeiden und qualitaet sichern,checkliste,low,64,de,DE,micro domain #7221
marketing,marketing_organisation,Marketing Organisation für Fuehrungskraefte,fuehrungskraefte,kosten senken und budget einhalten,planer,low,65,de,DE,micro domain #7222
marketing,marketing_organisation,Marketing Organisation für Schichtarbeiter,schichtarbeiter,motivation finden und dranbleiben,tagebuch,low,66,de,DE,micro domain #7223
marketing,marketing_organisation,Marketing Organisation für Berufstaetige,berufstaetige,richtige methode erlernen,trainingsjournal,low,67,de,DE,micro domain #7224
marketing,marketing_organisation,Marketing Organisation für Jugendliche,jugendliche,alltag vereinfachen und routine aufbauen,workbook,low,68,de,DE,micro domain #7225
marketing,marketing_organisation,Marketing Organisation für Erwachsene,erwachsene,sicherer im umgang werden,leitfaden,low,64,de,DE,micro domain #7226
marketing,marketing_organisation,Marketing Organisation für Anfaenger,anfaenger,besser verstehen und anwenden,praxisbuch,low,65,de,DE,micro domain #7227
marketing,marketing_organisation,Marketing Organisation für Einsteiger,einsteiger,ergebnisse verbessern und optimieren,vorlagenbuch,low,66,de,DE,micro domain #7228
marketing,marketing_organisation,Marketing Organisation für Fortgeschrittene,fortgeschrittene,zeit sparen und effizienter arbeiten,arbeitsbuch,low,67,de,DE,micro domain #7229
marketing,marketing_organisation,Marketing Organisation für Senioren,senioren,ueberblick behalten und struktur schaffen,ratgeber,low,68,de,DE,micro domain #7230
marketing,marketing_dokumentation,Marketing Dokumentation für Fuehrungskraefte,fuehrungskraefte,fehler vermeiden und qualitaet sichern,planer,low,65,de,DE,micro domain #7231
marketing,marketing_dokumentation,Marketing Dokumentation für Schichtarbeiter,schichtarbeiter,kosten senken und budget einhalten,tagebuch,low,66,de,DE,micro domain #7232
marketing,marketing_dokumentation,Marketing Dokumentation für Berufstaetige,berufstaetige,motivation finden und dranbleiben,trainingsjournal,low,67,de,DE,micro domain #7233
marketing,marketing_dokumentation,Marketing Dokumentation für Jugendliche,jugendliche,richtige methode erlernen,workbook,low,68,de,DE,micro domain #7234
marketing,marketing_dokumentation,Marketing Dokumentation für Erwachsene,erwachsene,alltag vereinfachen und routine aufbauen,leitfaden,low,69,de,DE,micro domain #7235
marketing,marketing_dokumentation,Marketing Dokumentation für Anfaenger,anfaenger,sicherer im umgang werden,praxisbuch,low,65,de,DE,micro domain #7236
marketing,marketing_dokumentation,Marketing Dokumentation für Einsteiger,einsteiger,besser verstehen und anwenden,vorlagenbuch,low,66,de,DE,micro domain #7237
marketing,marketing_dokumentation,Marketing Dokumentation für Fortgeschrittene,fortgeschrittene,ergebnisse verbessern und optimieren,arbeitsbuch,low,67,de,DE,micro domain #7238
marketing,marketing_dokumentation,Marketing Dokumentation für Senioren,senioren,zeit sparen und effizienter arbeiten,ratgeber,low,68,de,DE,micro domain #7239
marketing,marketing_dokumentation,Marketing Dokumentation für Eltern,eltern,ueberblick behalten und struktur schaffen,checkliste,low,69,de,DE,micro domain #7240
marketing,marketing_planung,Marketing Planung für Schichtarbeiter,schichtarbeiter,fehler vermeiden und qualitaet sichern,tagebuch,medium,66,de,DE,micro domain #7241
marketing,marketing_planung,Marketing Planung für Berufstaetige,berufstaetige,kosten senken und budget einhalten,trainingsjournal,medium,67,de,DE,micro domain #7242
marketing,marketing_planung,Marketing Planung für Jugendliche,jugendliche,motivation finden und dranbleiben,workbook,medium,68,de,DE,micro domain #7243
marketing,marketing_planung,Marketing Planung für Erwachsene,erwachsene,richtige methode erlernen,leitfaden,medium,69,de,DE,micro domain #7244
marketing,marketing_planung,Marketing Planung für Anfaenger,anfaenger,alltag vereinfachen und routine aufbauen,praxisbuch,medium,70,de,DE,micro domain #7245
marketing,marketing_planung,Marketing Planung für Einsteiger,einsteiger,sicherer im umgang werden,vorlagenbuch,medium,66,de,DE,micro domain #7246
marketing,marketing_planung,Marketing Planung für Fortgeschrittene,fortgeschrittene,besser verstehen und anwenden,arbeitsbuch,medium,67,de,DE,micro domain #7247
marketing,marketing_planung,Marketing Planung für Senioren,senioren,ergebnisse verbessern und optimieren,ratgeber,medium,68,de,DE,micro domain #7248
marketing,marketing_planung,Marketing Planung für Eltern,eltern,zeit sparen und effizienter arbeiten,checkliste,medium,69,de,DE,micro domain #7249
marketing,marketing_planung,Marketing Planung für Alleinerziehende,alleinerziehende,ueberblick behalten und struktur schaffen,planer,medium,70,de,DE,micro domain #7250
marketing,marketing_optimierung,Marketing Optimierung für Berufstaetige,berufstaetige,fehler vermeiden und qualitaet sichern,trainingsjournal,medium,62,de,DE,micro domain #7251
marketing,marketing_optimierung,Marketing Optimierung für Jugendliche,jugendliche,kosten senken und budget einhalten,workbook,medium,63,de,DE,micro domain #7252
marketing,marketing_optimierung,Marketing Optimierung für Erwachsene,erwachsene,motivation finden und dranbleiben,leitfaden,medium,64,de,DE,micro domain #7253
marketing,marketing_optimierung,Marketing Optimierung für Anfaenger,anfaenger,richtige methode erlernen,praxisbuch,medium,65,de,DE,micro domain #7254
marketing,marketing_optimierung,Marketing Optimierung für Einsteiger,einsteiger,alltag vereinfachen und routine aufbauen,vorlagenbuch,medium,66,de,DE,micro domain #7255
marketing,marketing_optimierung,Marketing Optimierung für Fortgeschrittene,fortgeschrittene,sicherer im umgang werden,arbeitsbuch,medium,62,de,DE,micro domain #7256
marketing,marketing_optimierung,Marketing Optimierung für Senioren,senioren,besser verstehen und anwenden,ratgeber,medium,63,de,DE,micro domain #7257
marketing,marketing_optimierung,Marketing Optimierung für Eltern,eltern,ergebnisse verbessern und optimieren,checkliste,medium,64,de,DE,micro domain #7258
marketing,marketing_optimierung,Marketing Optimierung für Alleinerziehende,alleinerziehende,zeit sparen und effizienter arbeiten,planer,medium,65,de,DE,micro domain #7259
marketing,marketing_optimierung,Marketing Optimierung für Berufseinsteiger,berufseinsteiger,ueberblick behalten und struktur schaffen,tagebuch,medium,66,de,DE,micro domain #7260
marketing,marketing_pflege,Marketing Pflege für Jugendliche,jugendliche,fehler vermeiden und qualitaet sichern,workbook,medium,63,de,DE,micro domain #7261
marketing,marketing_pflege,Marketing Pflege für Erwachsene,erwachsene,kosten senken und budget einhalten,leitfaden,medium,64,de,DE,micro domain #7262
marketing,marketing_pflege,Marketing Pflege für Anfaenger,anfaenger,motivation finden und dranbleiben,praxisbuch,medium,65,de,DE,micro domain #7263
marketing,marketing_pflege,Marketing Pflege für Einsteiger,einsteiger,richtige methode erlernen,vorlagenbuch,medium,66,de,DE,micro domain #7264
marketing,marketing_pflege,Marketing Pflege für Fortgeschrittene,fortgeschrittene,alltag vereinfachen und routine aufbauen,arbeitsbuch,medium,67,de,DE,micro domain #7265
marketing,marketing_pflege,Marketing Pflege für Senioren,senioren,sicherer im umgang werden,ratgeber,medium,63,de,DE,micro domain #7266
marketing,marketing_pflege,Marketing Pflege für Eltern,eltern,besser verstehen und anwenden,checkliste,medium,64,de,DE,micro domain #7267
marketing,marketing_pflege,Marketing Pflege für Alleinerziehende,alleinerziehende,ergebnisse verbessern und optimieren,planer,medium,65,de,DE,micro domain #7268
marketing,marketing_pflege,Marketing Pflege für Berufseinsteiger,berufseinsteiger,zeit sparen und effizienter arbeiten,tagebuch,medium,66,de,DE,micro domain #7269
marketing,marketing_pflege,Marketing Pflege für Selbststaendige,selbststaendige,ueberblick behalten und struktur schaffen,trainingsjournal,medium,67,de,DE,micro domain #7270
marketing,marketing_training,Marketing Training für Erwachsene,erwachsene,fehler vermeiden und qualitaet sichern,leitfaden,high,64,de,DE,micro domain #7271
marketing,marketing_training,Marketing Training für Anfaenger,anfaenger,kosten senken und budget einhalten,praxisbuch,high,65,de,DE,micro domain #7272
marketing,marketing_training,Marketing Training für Einsteiger,einsteiger,motivation finden und dranbleiben,vorlagenbuch,high,66,de,DE,micro domain #7273
marketing,marketing_training,Marketing Training für Fortgeschrittene,fortgeschrittene,richtige methode erlernen,arbeitsbuch,high,67,de,DE,micro domain #7274
marketing,marketing_training,Marketing Training für Senioren,senioren,alltag vereinfachen und routine aufbauen,ratgeber,high,68,de,DE,micro domain #7275
marketing,marketing_training,Marketing Training für Eltern,eltern,sicherer im umgang werden,checkliste,high,64,de,DE,micro domain #7276
marketing,marketing_training,Marketing Training für Alleinerziehende,alleinerziehende,besser verstehen und anwenden,planer,high,65,de,DE,micro domain #7277
marketing,marketing_training,Marketing Training für Berufseinsteiger,berufseinsteiger,ergebnisse verbessern und optimieren,tagebuch,high,66,de,DE,micro domain #7278
marketing,marketing_training,Marketing Training für Selbststaendige,selbststaendige,zeit sparen und effizienter arbeiten,trainingsjournal,high,67,de,DE,micro domain #7279
marketing,marketing_training,Marketing Training für Freelancer,freelancer,ueberblick behalten und struktur schaffen,workbook,high,68,de,DE,micro domain #7280
marketing,marketing_beratung,Marketing Beratung für Anfaenger,anfaenger,fehler vermeiden und qualitaet sichern,praxisbuch,low,65,de,DE,micro domain #7281
marketing,marketing_beratung,Marketing Beratung für Einsteiger,einsteiger,kosten senken und budget einhalten,vorlagenbuch,low,66,de,DE,micro domain #7282
marketing,marketing_beratung,Marketing Beratung für Fortgeschrittene,fortgeschrittene,motivation finden und dranbleiben,arbeitsbuch,low,67,de,DE,micro domain #7283
marketing,marketing_beratung,Marketing Beratung für Senioren,senioren,richtige methode erlernen,ratgeber,low,68,de,DE,micro domain #7284
marketing,marketing_beratung,Marketing Beratung für Eltern,eltern,alltag vereinfachen und routine aufbauen,checkliste,low,69,de,DE,micro domain #7285
marketing,marketing_beratung,Marketing Beratung für Alleinerziehende,alleinerziehende,sicherer im umgang werden,planer,low,65,de,DE,micro domain #7286
marketing,marketing_beratung,Marketing Beratung für Berufseinsteiger,berufseinsteiger,besser verstehen und anwenden,tagebuch,low,66,de,DE,micro domain #7287
marketing,marketing_beratung,Marketing Beratung für Selbststaendige,selbststaendige,ergebnisse verbessern und optimieren,trainingsjournal,low,67,de,DE,micro domain #7288
marketing,marketing_beratung,Marketing Beratung für Freelancer,freelancer,zeit sparen und effizienter arbeiten,workbook,low,68,de,DE,micro domain #7289
marketing,marketing_beratung,Marketing Beratung für Kleinunternehmer,kleinunternehmer,ueberblick behalten und struktur schaffen,leitfaden,low,69,de,DE,micro domain #7290
marketing,marketing_hilfe,Marketing Hilfe für Einsteiger,einsteiger,fehler vermeiden und qualitaet sichern,vorlagenbuch,low,66,de,DE,micro domain #7291
marketing,marketing_hilfe,Marketing Hilfe für Fortgeschrittene,fortgeschrittene,kosten senken und budget einhalten,arbeitsbuch,low,67,de,DE,micro domain #7292
marketing,marketing_hilfe,Marketing Hilfe für Senioren,senioren,motivation finden und dranbleiben,ratgeber,low,68,de,DE,micro domain #7293
marketing,marketing_hilfe,Marketing Hilfe für Eltern,eltern,richtige methode erlernen,checkliste,low,69,de,DE,micro domain #7294
marketing,marketing_hilfe,Marketing Hilfe für Alleinerziehende,alleinerziehende,alltag vereinfachen und routine aufbauen,planer,low,70,de,DE,micro domain #7295
marketing,marketing_hilfe,Marketing Hilfe für Berufseinsteiger,berufseinsteiger,sicherer im umgang werden,tagebuch,low,66,de,DE,micro domain #7296
marketing,marketing_hilfe,Marketing Hilfe für Selbststaendige,selbststaendige,besser verstehen und anwenden,trainingsjournal,low,67,de,DE,micro domain #7297
marketing,marketing_hilfe,Marketing Hilfe für Freelancer,freelancer,ergebnisse verbessern und optimieren,workbook,low,68,de,DE,micro domain #7298
